0.01,0.0
0.009998468789078377,0.00017499106784510808
0.009993875625234886,0.00034992854604336195
0.009986221915090054,0.0005247588613593179
0.009975510002532797,0.0006994284733753277
0.00996174316800261,0.0008738838908878719
0.009944925627484976,0.0010480716882888248
0.009925062531220233,0.0012219385219266275
0.00990215996212637,0.0013954311464423649
0.00987622493393618,0.0015684964310757417
0.009847265389049335,0.0017410813759359595
0.009815290196100125,0.0019131331282325247
0.009780309147241482,0.0020845989984609957
0.009742332955146218,0.0022554264765387373
0.009701373249726353,0.0024255632478857206
0.009657442574571545,0.0025949572094454538
0.009610554383107709,0.0027635564856411383
0.009560723034477022,0.0029313094442621535
0.009507963789140532,0.0030981647122760286
0.009452292804204778,0.0032640711915610187
0.00939372712847379,0.003428978074554513
0.009332284697228029,0.003592834859812456
0.009267984326731848,0.0037555913674750118
0.009200845708471163,0.003917197754633762
0.009130889403123083,0.004077604530595703
0.009058136834259364,0.00423676257203938
0.008982610281785609,0.004394623138058533
0.008904332875118227,0.0045511378850886025
0.008823328586101216,0.004706258881711581
0.008739622221664982,0.004859938623334626
0.008653239416229414,0.005012130046737978
0.008564206623853534,0.005162786544487699
0.00847255111013416,0.005311861979208833
0.00837830094385602,0.005459310697714626
0.0082814849883959,0.005605087544987441
0.008182132892883482,0.005749147878007153
0.008080275083121518,0.005891447579422694
0.007975942752268156,0.006031943071062684
0.007869167851284286,0.006170591327280867
0.007759983079148825,0.00630734988813241
0.007648421872844884,0.00644217687237691
0.0075345183971199685,0.00657503099030421
0.007418307534023282,0.006705871556379037
0.007299824872223387,0.006834658501700639
0.007179106696109433,0.0069613523862735675
0.007056189974679366,0.00708591441108587
0.006931112350218442,0.007208306429990986
0.006803912126771589,0.0073284909613897
0.00667462825841308,0.007446431199708593
0.006543300337317162,0.007562091026671467
0.0064099685816332505,0.007675435022360271
0.00627467382316945,0.007786428476062186
0.0061374574948881155,0.007895037396899505
0.005998361618217349,0.008001228524239073
0.005857428790182249,0.008104969337878097
0.00571470217035992,0.008206228068003207
0.005570225467662174,0.008304973704919706
0.005424042926950033,0.008401176008548053
0.005276199315484069,0.008494805517684643
0.005126739909214799,0.008585833559024088
0.004975710478917269,0.00867423225594017
0.004823157276174111,0.008759974537022852
0.004669127019211354,0.008843034144368692
0.004513666878591344,0.008923385641622103
0.00435682446276712,0.009001004421765052
0.004198647803502703,0.009075866714652762
0.00403918534116373,0.009147949594293141
0.0038784859098829868,0.00921723098586767
0.00371659872260533,0.009283689672491666
0.0035535733560166033,0.009347305301711767
0.0033894597353611713,0.009408058391738722
0.0032243081191527063,0.009465930337413535
0.0030581690837828933,0.009520903415905158
0.0028910935080328293,0.009572960792137951
0.00272313255749178,0.009622086523947302
0.002554337668888117,0.009668265566961804
0.0023847605343372312,0.009711483779210444
0.0022144530855112217,0.009751727925453512
0.002043467477735218,0.009788985681235748
0.0018718560740152374,0.00982324563666064
0.0016996714290024105,0.009854497299884604
0.0015269662728985304,0.009882731100330028
0.0013537934953078469,0.009907938391616196
0.001180206129040038,0.009930111454207165
0.0010062573338693178,0.009949243497775808
0.0008320003802546789,0.00996532866328332
0.0006574886330262359,0.00997836202477347
0.0004827755350426439,0.009988339590881174
0.000307914590824662,0.009995258306054793
0.00013295935016979923,0.009999116051491874
-4.2036608246882666e-05,0.009999911645788033
-0.00021701969328083594,0.009997644845298732
